user_id,course_id,enrolment-date,country,date_joined,grade,date_earned,joined_time,enrolment_time,earned_time,organisation,course_number,modules_attempted
268,course-v1,2024-11-29 06:02:37.954,IE,2024-11-29 06:02:32.508,0.0,2024-11-29 22:58:04.952,06:02:32,06:02:37,22:58:04,HU,MC44v1,67
269,course-v1,2024-11-29 10:57:54.418,ES,2024-11-29 10:57:38.591,0.0,2024-11-29 19:44:29.428,10:57:38,10:57:54,19:44:29,HU,MC44v1,67
270,course-v1,2024-11-29 13:31:15.789,IE,2024-11-29 12:34:00.886,0.0,2024-11-29 21:39:32.727,12:34:00,13:31:15,21:39:32,HU,MC44v1,66
271,course-v1,2024-11-29 14:59:18.154,IE,2024-11-29 14:58:56.973,0.0,2024-11-29 19:47:50.425,14:58:56,14:59:18,19:47:50,HU,MC44v1,67
272,course-v1,2024-11-29 16:52:27.786,IE,2024-11-29 16:52:20.058,0.0,2024-11-30 10:35:45.280,16:52:20,16:52:27,10:35:45,HU,MC44v1,66
273,course-v1,2024-11-29 18:43:50.823,IE,2024-11-29 18:43:44.453,0.0,2024-11-29 21:04:55.446,18:43:44,18:43:50,21:04:55,HU,MC44v1,53
274,course-v1,2024-11-29 19:06:15.089,IE,2024-11-29 19:06:06.490,0.0,2024-11-29 20:14:35.782,19:06:06,19:06:15,20:14:35,HU,MC44v1,67
275,course-v1,2024-11-29 20:33:14.223,IE,2024-11-29 20:33:08.564,0.0,2024-11-29 22:03:14.594,20:33:08,20:33:14,22:03:14,HU,MC44v1,67
276,course-v1,2024-11-29 23:02:30.357,IE,2024-11-29 23:02:24.470,0.0,2024-11-30 00:51:35.012,23:02:24,23:02:30,00:51:35,HU,MC44v1,67
277,course-v1,2024-11-30 01:06:14.174,IE,2024-11-30 01:06:06.937,0.0,2024-11-30 04:08:17.447,01:06:06,01:06:14,04:08:17,HU,MC44v1,67
278,course-v1,2024-11-30 01:36:31.131,IE,2024-11-30 01:36:27.439,0.0,,01:36:27,01:36:31,,HU,MC44v1,67
279,course-v1,2024-11-30 02:20:42.766,IE,2024-11-30 02:20:39.397,0.0,2024-11-30 03:04:15.652,02:20:39,02:20:42,03:04:15,HU,MC44v1,66
280,course-v1,2024-11-30 05:37:32.586,IE,2024-11-30 05:37:27.003,0.0,2024-12-01 13:20:54.528,05:37:27,05:37:32,13:20:54,HU,MC44v1,66
281,course-v1,2024-11-30 09:30:59.064,IE,2024-11-30 09:26:25.834,0.0,2024-11-30 09:54:58.485,09:26:25,09:30:59,09:54:58,HU,MC44v1,53
282,course-v1,2024-12-01 20:16:24.489,FR,2024-12-01 20:15:04.188,0.0,2024-12-23 16:25:18.199,20:15:04,20:16:24,16:25:18,UGA,MC34v1,31
282,course-v1,2024-12-12 08:52:50.920,FR,2024-12-01 20:15:04.188,0.0,2024-12-12 09:04:13.882,20:15:04,08:52:50,09:04:13,UGA,MC35v1,31
283,course-v1,2024-12-01 22:12:52.313,KE,2024-12-01 22:11:32.360,0.0,,22:11:32,22:12:52,,UCOI,MC12v1,1
284,course-v1,2024-12-02 09:47:37.865,IT,2024-12-02 09:47:30.975,0.0,2024-12-27 15:51:40.495,09:47:30,09:47:37,15:51:40,UNIPAR,MC09v1,42
285,course-v1,2024-12-02 12:51:47.924,IQ,2024-12-02 12:51:12.852,0.0,,12:51:12,12:51:47,,UCOI,MC12v1,1
287,course-v1,2024-12-02 18:58:44.299,IT,2024-12-02 18:58:40.483,0.0,2025-01-07 19:49:59.054,18:58:40,18:58:44,19:49:59,UNIPAR,MC09v1,42
288,course-v1,2024-12-03 13:43:04.547,IE,2024-12-03 13:42:58.613,0.0,,13:42:58,13:43:04,,HU,MC44v1,6
289,course-v1,2024-12-03 16:02:48.912,IE,2024-12-03 16:02:13.887,0.0,,16:02:13,16:02:48,,HU,MC44v1,2
290,course-v1,2024-12-17 00:37:56.079,KE,2024-12-03 20:02:53.941,0.0,2024-12-17 02:29:25.071,20:02:53,00:37:56,02:29:25,HU,MC40v1,57
290,course-v1,2024-12-16 20:32:04.539,KE,2024-12-03 20:02:53.941,0.0,2024-12-16 23:11:35.653,20:02:53,20:32:04,23:11:35,HU,MC41v1,82
290,course-v1,2024-12-03 20:03:22.826,KE,2024-12-03 20:02:53.941,0.0,2024-12-12 00:09:09.517,20:02:53,20:03:22,00:09:09,HU,MC43v1,64
290,course-v1,2024-12-15 22:34:24.679,KE,2024-12-03 20:02:53.941,0.0,2024-12-15 23:06:37.854,20:02:53,22:34:24,23:06:37,HU,MC44v1,63
290,course-v1,2024-12-12 19:45:55.562,KE,2024-12-03 20:02:53.941,0.0,2024-12-15 16:43:10.369,20:02:53,19:45:55,16:43:10,NUIM,MC02v1,132
290,course-v1,2024-12-15 18:54:37.195,KE,2024-12-03 20:02:53.941,0.0,2024-12-15 20:14:47.481,20:02:53,18:54:37,20:14:47,NUIM,MC03v1,32
290,course-v1,2024-12-16 15:18:45.010,KE,2024-12-03 20:02:53.941,0.0,2024-12-17 02:30:52.742,20:02:53,15:18:45,02:30:52,NUIM,MC04v1,37
290,course-v1,2024-12-22 14:31:53.114,KE,2024-12-03 20:02:53.941,0.0,2024-12-22 14:55:48.058,20:02:53,14:31:53,14:55:48,UCOI,MC15v1,52
290,course-v1,2024-12-21 18:09:41.293,KE,2024-12-03 20:02:53.941,0.0,2024-12-21 18:40:57.760,20:02:53,18:09:41,18:40:57,UGA,MC37v1,57
290,course-v1,2024-12-21 19:08:01.961,KE,2024-12-03 20:02:53.941,0.0,2024-12-21 19:29:58.054,20:02:53,19:08:01,19:29:58,UNIPAR,MC09v1,54
290,course-v1,2024-12-21 12:33:09.300,KE,2024-12-03 20:02:53.941,0.0,2024-12-21 14:56:09.389,20:02:53,12:33:09,14:56:09,UNISS,MC22v1,60
290,course-v1,2024-12-12 01:04:21.886,KE,2024-12-03 20:02:53.941,0.0,2024-12-21 01:22:28.797,20:02:53,01:04:21,01:22:28,UNISS,MC23v1,66
290,course-v1,2024-12-22 18:09:55.150,KE,2024-12-03 20:02:53.941,0.0,,20:02:53,18:09:55,,UNISS,MC26v2,118
291,course-v1,2024-12-04 15:20:40.542,FR,2024-12-04 15:17:14.323,0.0,2025-01-06 09:54:49.184,15:17:14,15:20:40,09:54:49,UGA,MC35v1,55
292,course-v1,2024-12-04 16:11:33.328,IE,2024-12-04 16:11:28.480,0.0,2024-12-04 16:29:49.925,16:11:28,16:11:33,16:29:49,HU,MC44v1,53
293,course-v1,2024-12-04 17:43:08.959,IQ,2024-12-04 17:41:23.099,0.0,,17:41:23,17:43:08,,UNIPAR,MC09v1,2
294,course-v1,2025-01-21 15:30:17.391,IE,2024-12-05 15:09:15.837,0.0,2025-01-21 21:12:19.527,15:09:15,15:30:17,21:12:19,DTU,MC27v1,45
294,course-v1,2025-01-21 21:14:29.455,IE,2024-12-05 15:09:15.837,0.0,2025-01-21 21:32:33.329,15:09:15,21:14:29,21:32:33,UCOI,MC14v1,47
294,course-v1,2024-12-05 15:09:33.139,IE,2024-12-05 15:09:15.837,0.0,2025-01-21 14:26:01.487,15:09:15,15:09:33,14:26:01,UNISS,MC25v1,30
295,course-v1,2025-02-01 07:44:41.929,SE,2024-12-05 16:04:09.588,0.0,,16:04:09,07:44:41,,HU,MC43v1,3
295,course-v1,2024-12-05 16:06:16.325,SE,2024-12-05 16:04:09.588,0.0,2024-12-06 15:43:10.536,16:04:09,16:06:16,15:43:10,NUIM,MC02v1,146
295,course-v1,2024-12-05 16:39:14.347,SE,2024-12-05 16:04:09.588,0.0,,16:04:09,16:39:14,,UPV,MC18v1,18
297,course-v1,2024-12-08 01:13:10.605,ZM,2024-12-08 01:11:39.939,0.0,,01:11:39,01:13:10,,UCOI,MC11v1,0
298,course-v1,2024-12-12 11:41:36.037,IE,2024-12-12 11:41:15.038,0.0,,11:41:15,11:41:36,,HU,MC44v1,2
299,course-v1,2024-12-12 11:43:36.965,IE,2024-12-12 11:43:04.384,0.0,,11:43:04,11:43:36,,NUIM,MC06v1,0
300,course-v1,2025-01-02 19:06:12.018,IE,2024-12-12 11:45:00.911,0.0,2025-01-16 19:47:02.442,11:45:00,19:06:12,19:47:02,HU,MC43v1,66
301,course-v1,2024-12-15 18:44:59.244,IE,2024-12-12 11:45:12.478,0.0,2024-12-22 23:05:09.607,11:45:12,18:44:59,23:05:09,NUIM,MC02v1,145
305,course-v1,2024-12-12 11:51:57.073,IE,2024-12-12 11:48:42.102,0.0,,11:48:42,11:51:57,,HU,MC44v1,0
306,course-v1,2025-01-23 20:57:21.617,IE,2024-12-12 11:51:18.102,0.0,,11:51:18,20:57:21,,NUIM,MC06v1,0
308,course-v1,2024-12-12 11:56:48.647,IE,2024-12-12 11:55:02.288,0.0,,11:55:02,11:56:48,,DTU,MC31v1,2
308,course-v1,2025-01-23 11:34:06.425,IE,2024-12-12 11:55:02.288,0.0,2025-01-23 12:03:59.356,11:55:02,11:34:06,12:03:59,HU,MC41v1,75
309,course-v1,2024-12-12 12:59:00.880,KE,2024-12-12 12:58:36.930,0.0,,12:58:36,12:59:00,,NUIM,MC02v1,29
310,course-v1,2025-01-13 08:03:23.716,IE,2024-12-12 13:50:48.325,0.0,2025-01-13 08:47:54.598,13:50:48,08:03:23,08:47:54,DTU,MC30v1,43
310,course-v1,2024-12-12 13:50:54.149,IE,2024-12-12 13:50:48.325,0.0,,13:50:48,13:50:54,,NUIM,MC06v1,54
311,course-v1,2024-12-12 15:58:44.248,IE,2024-12-12 15:58:39.934,0.0,2025-01-17 15:18:42.702,15:58:39,15:58:44,15:18:42,NUIM,MC06v1,54
312,course-v1,2024-12-12 20:12:55.385,SE,2024-12-12 20:11:39.643,0.0,2024-12-12 21:31:22.385,20:11:39,20:12:55,21:31:22,UNIPAR,MC09v1,31
313,course-v1,2025-01-18 19:45:34.164,IE,2024-12-13 09:31:52.118,0.0,2025-01-20 00:31:49.608,09:31:52,19:45:34,00:31:49,HU,MC44v1,62
313,course-v1,2025-01-18 19:43:30.756,IE,2024-12-13 09:31:52.118,0.0,,09:31:52,19:43:30,,NUIM,MC06v1,1
313,course-v1,2024-12-13 09:32:04.103,IE,2024-12-13 09:31:52.118,0.0,,09:31:52,09:32:04,,UGA,MC34v1,0
314,course-v1,2024-12-31 14:49:21.675,IE,2024-12-13 13:59:36.641,0.0,2025-01-02 19:38:32.211,13:59:36,14:49:21,19:38:32,NUIM,MC02v1,148
314,course-v1,2024-12-31 14:49:45.987,IE,2024-12-13 13:59:36.641,0.0,,13:59:36,14:49:45,,NUIM,MC03v1,4
314,course-v1,2024-12-31 14:50:09.197,IE,2024-12-13 13:59:36.641,0.0,,13:59:36,14:50:09,,NUIM,MC05v1,1
314,course-v1,2024-12-13 13:59:40.384,IE,2024-12-13 13:59:36.641,0.0,2024-12-16 12:46:17.182,13:59:36,13:59:40,12:46:17,UNISS,MC22v1,67
314,course-v1,2024-12-31 10:56:13.125,IE,2024-12-13 13:59:36.641,0.0,2025-01-12 11:53:17.051,13:59:36,10:56:13,11:53:17,UNISS,MC23v1,69
315,course-v1,2024-12-14 11:09:38.499,IE,2024-12-14 11:08:50.189,0.0,,11:08:50,11:09:38,,HU,MC44v1,0
316,course-v1,2025-01-22 15:00:03.942,IE,2024-12-14 12:51:28.663,0.0,,12:51:28,15:00:03,,HU,MC41v1,20
316,course-v1,2025-01-22 15:01:22.482,IE,2024-12-14 12:51:28.663,0.0,,12:51:28,15:01:22,,HU,MC44v1,0
316,course-v1,2024-12-14 12:51:32.828,IE,2024-12-14 12:51:28.663,0.0,,12:51:28,12:51:32,,NUIM,MC03v1,36
316,course-v1,2025-01-22 18:39:17.729,IE,2024-12-14 12:51:28.663,0.0,,12:51:28,18:39:17,,UNIPAR,MC09v1,3
316,course-v1,2025-01-09 00:18:55.133,IE,2024-12-14 12:51:28.663,0.0,,12:51:28,00:18:55,,UNISS,MC23v1,9
317,course-v1,2024-12-22 18:56:18.002,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,18:56:18,,DTU,MC28v1,59
317,course-v1,2024-12-15 10:01:44.665,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:01:44,,HU,MC40v1,54
317,course-v1,2024-12-15 10:04:07.611,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:04:07,,HU,MC41v1,76
317,course-v1,2024-12-15 09:55:39.207,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,09:55:39,,HU,MC44v1,54
317,course-v1,2024-12-15 10:01:03.939,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:01:03,,NUIM,MC02v1,131
317,course-v1,2024-12-15 10:06:54.033,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:06:54,,NUIM,MC03v1,32
317,course-v1,2024-12-16 14:22:41.418,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,14:22:41,,NUIM,MC04v1,33
317,course-v1,2024-12-22 13:45:10.498,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,13:45:10,,UCOI,MC15v1,43
317,course-v1,2024-12-15 10:01:22.796,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:01:22,,UGA,MC34v1,0
317,course-v1,2024-12-15 10:00:44.804,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:00:44,,UGA,MC35v1,0
317,course-v1,2024-12-15 10:00:31.061,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:00:31,,UGA,MC37v1,42
317,course-v1,2024-12-15 10:02:07.285,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:02:07,,UNIPAR,MC08v1,38
317,course-v1,2024-12-15 10:04:24.958,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,10:04:24,,UNIPAR,MC09v1,37
317,course-v1,2024-12-21 12:35:58.455,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,12:35:58,,UNISS,MC22v1,52
317,course-v1,2024-12-20 20:22:45.447,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,20:22:45,,UNISS,MC23v1,67
317,course-v1,2024-12-22 14:25:08.751,TD,2024-12-15 09:55:22.537,0.0,,09:55:22,14:25:08,,UNISS,MC26v2,105
319,course-v1,2024-12-16 14:40:44.781,IE,2024-12-16 14:39:32.141,0.0,2025-01-07 18:37:09.746,14:39:32,14:40:44,18:37:09,HU,MC44v1,66
319,course-v1,2025-01-06 20:00:54.865,IE,2024-12-16 14:39:32.141,0.0,,14:39:32,20:00:54,,UCOI,MC12v1,0
319,course-v1,2025-01-06 20:01:11.322,IE,2024-12-16 14:39:32.141,0.0,,14:39:32,20:01:11,,UNISS,MC23v1,0
319,course-v1,2025-01-06 20:00:27.983,IE,2024-12-16 14:39:32.141,0.0,2025-01-07 18:58:03.031,14:39:32,20:00:27,18:58:03,UNISS,MC24v1,72
319,course-v1,2025-01-06 20:00:58.824,IE,2024-12-16 14:39:32.141,0.0,,14:39:32,20:00:58,,UPV,MC20v1,0
319,course-v1,2025-01-06 20:00:44.575,IE,2024-12-16 14:39:32.141,0.0,2025-01-07 18:18:46.665,14:39:32,20:00:44,18:18:46,UPV,MC21v1,110
320,course-v1,2024-12-17 09:25:27.153,IE,2024-12-17 09:25:20.314,0.0,,09:25:20,09:25:27,,NUIM,MC06v1,0
320,course-v1,2024-12-17 09:47:24.181,IE,2024-12-17 09:25:20.314,0.0,,09:25:20,09:47:24,,UCOI,MC13v1,1
320,course-v1,2024-12-17 09:48:50.064,IE,2024-12-17 09:25:20.314,0.0,,09:25:20,09:48:50,,UGA,MC37v1,0
320,course-v1,2024-12-17 09:48:26.844,IE,2024-12-17 09:25:20.314,0.0,2024-12-28 23:35:05.848,09:25:20,09:48:26,23:35:05,UNIPAR,MC09v1,55
321,course-v1,2024-12-17 11:20:07.341,PT,2024-12-17 11:19:34.021,0.0,,11:19:34,11:20:07,,UNISS,MC22v1,2
322,course-v1,2024-12-18 21:21:48.934,FR,2024-12-18 21:21:04.956,0.0,2024-12-18 21:35:54.174,21:21:04,21:21:48,21:35:54,UGA,MC34v1,30
323,course-v1,2024-12-18 23:51:49.321,ES,2024-12-18 23:37:06.521,0.0,,23:37:06,23:51:49,,UCOI,MC11v1,16
325,course-v1,2025-02-11 14:23:57.786,IE,2024-12-19 10:10:11.597,0.0,,10:10:11,14:23:57,,DTU,MC30v1,9
325,course-v1,2024-12-19 10:11:42.367,IE,2024-12-19 10:10:11.597,0.0,,10:10:11,10:11:42,,NUIM,MC04v1,0
326,course-v1,2025-01-16 12:57:38.885,IE,2024-12-19 10:12:09.761,0.0,2025-01-17 18:31:50.532,10:12:09,12:57:38,18:31:50,NUIM,MC01v1,65
326,course-v1,2024-12-22 16:24:49.306,IE,2024-12-19 10:12:09.761,0.0,,10:12:09,16:24:49,,NUIM,MC02v1,25
327,course-v1,2025-01-22 18:33:08.348,IE,2024-12-19 10:12:45.155,0.0,,10:12:45,18:33:08,,NUIM,MC06v1,12
328,course-v1,2025-01-19 16:21:42.289,IE,2024-12-19 10:13:34.270,0.0,2025-01-21 20:41:54.249,10:13:34,16:21:42,20:41:54,HU,MC40v1,66
328,course-v1,2025-01-19 15:16:37.691,IE,2024-12-19 10:13:34.270,0.0,2025-01-21 20:34:22.744,10:13:34,15:16:37,20:34:22,NUIM,MC01v1,66
328,course-v1,2025-01-19 12:44:07.949,IE,2024-12-19 10:13:34.270,0.0,2025-01-19 13:08:03.722,10:13:34,12:44:07,13:08:03,NUIM,MC04v1,45
331,course-v1,2024-12-19 12:45:29.474,SE,2024-12-19 12:45:26.141,0.0,2024-12-19 13:09:41.363,12:45:26,12:45:29,13:09:41,HU,MC44v1,54
332,course-v1,2024-12-19 13:21:14.282,FR,2024-12-19 13:21:07.894,0.0,2024-12-19 14:27:44.185,13:21:07,13:21:14,14:27:44,UGA,MC34v1,53
333,course-v1,2024-12-23 22:30:05.671,AU,2024-12-19 14:11:55.983,0.0,,14:11:55,22:30:05,,HU,MC40v1,2
333,course-v1,2025-01-23 05:53:50.696,AU,2024-12-19 14:11:55.983,0.0,,14:11:55,05:53:50,,UCOI,MC14v1,17
333,course-v1,2024-12-21 16:17:21.730,AU,2024-12-19 14:11:55.983,0.0,,14:11:55,16:17:21,,UNIPAR,MC09v1,3
334,course-v1,2024-12-19 14:34:42.392,FR,2024-12-19 14:34:34.332,0.0,2024-12-19 19:00:54.910,14:34:34,14:34:42,19:00:54,UGA,MC34v1,54
335,course-v1,2024-12-19 17:47:23.311,IE,2024-12-19 17:47:17.462,0.0,,17:47:17,17:47:23,,HU,MC41v1,88
340,course-v1,2024-12-20 12:02:01.077,ES,2024-12-20 12:00:38.242,0.0,,12:00:38,12:02:01,,UCOI,MC11v1,6
340,course-v1,2024-12-20 12:03:08.822,ES,2024-12-20 12:00:38.242,0.0,,12:00:38,12:03:08,,UNIPAR,MC08v1,0
343,course-v1,2024-12-23 06:40:24.625,IN,2024-12-20 13:06:24.354,0.0,,13:06:24,06:40:24,,UCOI,MC12v1,0
343,course-v1,2024-12-23 06:42:10.310,IN,2024-12-20 13:06:24.354,0.0,,13:06:24,06:42:10,,UCOI,MC13v1,0
343,course-v1,2024-12-24 04:46:25.067,IN,2024-12-20 13:06:24.354,0.0,,13:06:24,04:46:25,,UGA,MC37v1,0
343,course-v1,2024-12-23 06:39:41.308,IN,2024-12-20 13:06:24.354,0.0,,13:06:24,06:39:41,,UNISS,MC24v1,0
343,course-v1,2024-12-24 04:34:15.705,IN,2024-12-20 13:06:24.354,0.0,,13:06:24,04:34:15,,UPV,MC20v1,0
349,course-v1,2024-12-23 06:27:03.546,IN,2024-12-23 05:25:30.762,0.0,,05:25:30,06:27:03,,UPV,MC18v1,41
350,course-v1,2024-12-23 07:43:42.182,IN,2024-12-23 06:51:26.485,0.0,,06:51:26,07:43:42,,UCOI,MC11v1,0
352,course-v1,2024-12-23 16:02:41.967,FR,2024-12-23 16:02:23.659,0.0,2024-12-23 21:01:27.587,16:02:23,16:02:41,21:01:27,UGA,MC34v1,57
352,course-v1,2024-12-24 08:15:03.792,FR,2024-12-23 16:02:23.659,0.0,2024-12-24 13:22:48.365,16:02:23,08:15:03,13:22:48,UGA,MC35v1,55
353,course-v1,2024-12-23 21:41:11.506,FR,2024-12-23 21:25:33.708,0.0,2024-12-23 23:56:22.052,21:25:33,21:41:11,23:56:22,UGA,MC34v1,48
353,course-v1,2024-12-23 21:26:03.480,FR,2024-12-23 21:25:33.708,0.0,2024-12-24 00:37:06.571,21:25:33,21:26:03,00:37:06,UGA,MC35v1,49
354,course-v1,2024-12-25 13:14:20.627,FR,2024-12-25 13:14:01.145,0.0,2024-12-25 13:35:51.706,13:14:01,13:14:20,13:35:51,UGA,MC34v1,35
354,course-v1,2024-12-25 13:14:05.160,FR,2024-12-25 13:14:01.145,0.0,2024-12-25 13:41:04.046,13:14:01,13:14:05,13:41:04,UGA,MC35v1,18
355,course-v1,2024-12-26 11:49:23.040,ES,2024-12-26 11:47:01.286,0.0,,11:47:01,11:49:23,,HU,MC44v1,2
356,course-v1,2025-01-02 04:28:25.088,IN,2024-12-27 05:00:17.110,0.0,2025-01-02 04:44:25.194,05:00:17,04:28:25,04:44:25,DTU,MC31v1,21
356,course-v1,2025-01-02 04:28:36.771,IN,2024-12-27 05:00:17.110,0.0,2025-01-02 04:55:34.476,05:00:17,04:28:36,04:55:34,DTU,MC32v1,29
356,course-v1,2025-01-02 04:28:57.880,IN,2024-12-27 05:00:17.110,0.0,,05:00:17,04:28:57,,HU,MC41v1,73
356,course-v1,2024-12-31 08:57:01.257,IN,2024-12-27 05:00:17.110,0.0,2024-12-31 11:40:22.470,05:00:17,08:57:01,11:40:22,NUIM,MC02v1,131
356,course-v1,2024-12-31 11:41:07.316,IN,2024-12-27 05:00:17.110,0.0,2024-12-31 12:08:52.543,05:00:17,11:41:07,12:08:52,NUIM,MC06v1,45
356,course-v1,2024-12-31 07:02:01.024,IN,2024-12-27 05:00:17.110,0.0,2024-12-31 08:56:31.552,05:00:17,07:02:01,08:56:31,UCOI,MC11v1,93
356,course-v1,2024-12-27 07:20:59.734,IN,2024-12-27 05:00:17.110,0.0,2024-12-27 07:46:02.185,05:00:17,07:20:59,07:46:02,UCOI,MC12v1,54
356,course-v1,2024-12-27 07:50:41.352,IN,2024-12-27 05:00:17.110,0.0,2024-12-27 08:04:42.584,05:00:17,07:50:41,08:04:42,UCOI,MC13v1,36
356,course-v1,2024-12-27 08:05:09.035,IN,2024-12-27 05:00:17.110,0.0,2024-12-27 08:22:31.648,05:00:17,08:05:09,08:22:31,UGA,MC33v1,40
356,course-v1,2025-01-02 12:51:55.909,IN,2024-12-27 05:00:17.110,0.0,2025-01-02 13:56:29.837,05:00:17,12:51:55,13:56:29,UGA,MC35v1,37
356,course-v1,2024-12-31 12:11:31.981,IN,2024-12-27 05:00:17.110,0.0,,05:00:17,12:11:31,,UGA,MC36v1,38
356,course-v1,2024-12-27 08:23:46.416,IN,2024-12-27 05:00:17.110,0.0,2024-12-27 08:46:06.768,05:00:17,08:23:46,08:46:06,UGA,MC37v1,42
356,course-v1,2024-12-27 06:08:28.870,IN,2024-12-27 05:00:17.110,0.0,2024-12-27 06:58:00.106,05:00:17,06:08:28,06:58:00,UNISS,MC24v1,58
356,course-v1,2024-12-30 05:30:41.896,IN,2024-12-27 05:00:17.110,0.0,,05:00:17,05:30:41,,UNISS,MC26v2,102
356,course-v1,2024-12-27 08:46:47.942,IN,2024-12-27 05:00:17.110,0.0,2024-12-27 09:56:33.686,05:00:17,08:46:47,09:56:33,UPV,MC18v1,81
356,course-v1,2024-12-27 09:57:03.692,IN,2024-12-27 05:00:17.110,0.0,2024-12-30 04:57:58.201,05:00:17,09:57:03,04:57:58,UPV,MC20v1,94
356,course-v1,2024-12-27 10:18:01.240,IN,2024-12-27 05:00:17.110,0.0,2024-12-30 05:30:15.695,05:00:17,10:18:01,05:30:15,UPV,MC21v1,76
357,course-v1,2024-12-27 19:36:29.099,IE,2024-12-27 19:36:14.682,0.0,2025-01-14 18:25:31.768,19:36:14,19:36:29,18:25:31,NUIM,MC04v1,46
358,course-v1,2024-12-28 21:50:31.087,ES,2024-12-28 21:50:25.184,0.0,,21:50:25,21:50:31,,UPV,MC21v1,49
359,course-v1,2024-12-29 11:39:54.940,IT,2024-12-29 11:38:18.525,0.0,,11:38:18,11:39:54,,UNISS,MC23v1,0
360,course-v1,2024-12-31 14:54:27.731,FR,2024-12-31 14:52:47.784,0.0,2024-12-31 15:37:09.246,14:52:47,14:54:27,15:37:09,UGA,MC34v1,36
361,course-v1,2025-01-01 12:11:15.966,ZA,2025-01-01 12:10:33.456,0.0,,12:10:33,12:11:15,,UCOI,MC11v1,7
362,course-v1,2025-01-01 17:20:43.455,FR,2025-01-01 16:53:56.658,0.0,2025-01-01 17:39:26.683,16:53:56,17:20:43,17:39:26,UGA,MC34v1,32
362,course-v1,2025-01-01 16:54:40.543,FR,2025-01-01 16:53:56.658,0.0,2025-01-01 17:14:58.057,16:53:56,16:54:40,17:14:58,UGA,MC35v1,37
365,course-v1,2025-01-02 14:51:45.267,ES,2025-01-02 14:50:46.459,0.0,,14:50:46,14:51:45,,UPV,MC19v1,73
366,course-v1,2025-01-03 13:35:31.247,BE,2025-01-03 13:35:26.061,0.0,,13:35:26,13:35:31,,UNISS,MC23v1,1
367,course-v1,2025-01-03 15:18:49.832,FR,2025-01-03 14:51:42.609,0.0,2025-01-03 15:29:58.743,14:51:42,15:18:49,15:29:58,UGA,MC34v1,37
367,course-v1,2025-01-03 15:03:10.786,FR,2025-01-03 14:51:42.609,0.0,2025-01-03 15:15:45.252,14:51:42,15:03:10,15:15:45,UGA,MC35v1,37
368,course-v1,2025-01-03 16:10:14.219,FR,2025-01-03 16:08:39.618,0.0,2025-01-03 16:21:39.085,16:08:39,16:10:14,16:21:39,UGA,MC34v1,19
368,course-v1,2025-01-03 16:27:44.593,FR,2025-01-03 16:08:39.618,0.0,2025-01-03 16:32:22.654,16:08:39,16:27:44,16:32:22,UGA,MC35v1,18
369,course-v1,2025-01-06 09:26:01.334,FR,2025-01-06 08:40:14.467,0.0,2025-01-06 09:56:22.854,08:40:14,09:26:01,09:56:22,UGA,MC34v1,40
369,course-v1,2025-01-06 08:40:23.225,FR,2025-01-06 08:40:14.467,0.0,2025-01-06 09:24:53.275,08:40:14,08:40:23,09:24:53,UGA,MC35v1,39
370,course-v1,2025-01-06 09:17:08.313,FR,2025-01-06 09:16:56.779,0.0,,09:16:56,09:17:08,,UGA,MC34v1,0
370,course-v1,2025-01-06 09:18:14.088,FR,2025-01-06 09:16:56.779,0.0,,09:16:56,09:18:14,,UGA,MC35v1,0
371,course-v1,2025-01-06 10:03:31.796,FR,2025-01-06 10:03:25.124,0.0,2025-01-06 10:25:21.936,10:03:25,10:03:31,10:25:21,UGA,MC34v1,40
372,course-v1,2025-01-06 23:52:50.358,IE,2025-01-06 23:52:01.309,0.0,2025-01-08 11:51:47.242,23:52:01,23:52:50,11:51:47,HU,MC44v1,65
373,course-v1,2025-01-07 15:51:35.432,IN,2025-01-07 12:31:28.969,0.0,,12:31:28,15:51:35,,UCOI,MC12v1,53
374,course-v1,2025-01-07 14:42:30.696,IE,2025-01-07 14:37:07.950,0.0,2025-01-07 15:41:44.079,14:37:07,14:42:30,15:41:44,HU,MC44v1,60
375,course-v1,2025-01-07 14:55:49.404,IE,2025-01-07 14:55:43.525,0.0,2025-01-07 16:12:08.754,14:55:43,14:55:49,16:12:08,HU,MC44v1,67
376,course-v1,2025-01-08 14:35:11.266,IE,2025-01-08 14:33:56.477,0.0,2025-01-08 15:39:59.836,14:33:56,14:35:11,15:39:59,HU,MC44v1,62
377,course-v1,2025-01-09 09:00:15.161,IN,2025-01-09 08:56:00.988,0.0,,08:56:00,09:00:15,,HU,MC41v1,19
